symbol,date,open,high,low,close,usd_volume,btc_volume,log_return,volatility_7d,return_7d
BTC,2020-11-27,17170.1629922405,17469.1425627322,16499.9966177891,17139.9407519173,7339902071.22827,432411.713131349,-0.0017617112652940927,0.7256888704109359,-0.08222546676052811
BTC,2020-11-28,17139.9407519173,17881.1223898559,16901.179496928,17747.7230225413,5720187097.50216,328478.204005556,0.03484577082319684,0.8009356474951832,-0.05010294127140025
BTC,2020-11-29,17747.7230225413,18336.9790166315,17561.2810192102,18200.8370844748,4804212690.06807,266577.594449051,0.025210359404956036,0.8305756312916275,-0.012083035259712438
BTC,2020-11-30,18200.8370844748,19794.0970308142,18200.8370844748,19667.5007343055,9363189421.43202,491092.089593656,0.07749997787971015,1.0075635934187872,0.07086775796490086
BTC,2020-12-01,19667.5007343055,19894.3589611343,18231.1305300596,18789.9257000042,11103375178.4486,578215.283651281,-0.04564670537043994,1.040223876319918,-0.017166724835440572
BTC,2020-12-02,18789.9257000042,19337.2659162503,18364.212773424,19224.1305513393,6322484914.35418,333845.581203944,0.022845430284399934,1.0405729875507406,0.027116726564740734
BTC,2020-12-03,19224.1305513393,19594.1961366032,18933.641583366,19448.8607442943,5187861368.53796,268697.640140522,0.011622205319618346,0.7140475966383818,0.1327126453653109
BTC,2020-12-04,19448.8607442943,19526.6878976169,18656.5357225404,18674.3518102332,5691839142.29653,298558.619561542,-0.04063747333103552,0.8253506869828049,0.08952254156095929
BTC,2020-12-05,18674.3518102332,19187.5713085221,18551.6822613594,19165.8438974842,3565494149.92442,187733.939536744,0.025978709666232218,0.8129729200100305,0.07990438396755173
BTC,2020-12-06,19165.8438974842,19406.6537989542,18904.0564217058,19381.4358796147,3226039562.64931,168297.284152169,0.011185963387404546,0.8043024194771853,0.0648650822849759
BTC,2020-12-07,19381.4358796147,19424.4993110054,18925.8022272822,19187.763155816,3954786118.19969,206086.710420556,-0.010042954298963794,0.5627474713809852,-0.02439240170728496
BTC,2020-12-08,19187.763155816,19286.9538883318,18253.6498609032,18324.9769050087,5926391279.03792,314622.15561194,-0.04600775274220163,0.564394974736438,-0.024744578686407226
BTC,2020-12-09,18324.9769050087,18644.5655532625,17658.6281629722,18562.2248181049,7025965646.05576,385616.763997628,0.012863604366895742,0.5400418918091104,-0.03443098409401346
BTC,2020-12-10,18562.2248181049,18564.5604942843,17930.2219940597,18253.1866479509,5477826245.48423,299764.919206183,-0.016788916206729603,0.5256026688532626,-0.06147784757491115
BTC,2020-12-11,18253.1866479509,18291.998981591,17613.3933938689,18039.7802459044,6087212036.69662,339717.879039467,-0.011760342563030013,0.4569575158874952,-0.03398091514914403
BTC,2020-12-12,18039.7802459044,18931.1732311739,18039.7802459044,18796.2128174809,4730126858.9937,255745.847716461,0.041076070594886,0.5267692311833816,-0.019285927714971063
BTC,2020-12-13,18796.2128174809,19418.6367194168,18743.3147660359,19173.81442723,6112705433.31538,319063.300270702,0.019890112589145078,0.5442687491256714,-0.010712387548286517
BTC,2020-12-14,19173.81442723,19338.017741041,19005.816521931,19261.7011273338,4580173468.66897,239015.03583458,0.004573210584503226,0.5405964939104085,0.0038533919205370193
BTC,2020-12-15,19261.7011273338,19553.4580925496,19083.0547440218,19438.8601450301,6078717595.4233,313959.409308798,0.009155435960380168,0.37208144751869376,0.060784973743510884
BTC,2020-12-16,19438.8601450301,21491.3788503955,18741.1694415909,21354.4080754298,12916872457.1132,637717.754852004,0.09398402279814352,0.7247973007783182,0.15042287682032107
BTC,2020-12-17,21354.4080754298,23665.5237237151,21253.052482367,22819.8456124226,19528689198.5654,860275.627366752,0.06637239336422197,0.7166064475326688,0.25018420358860194
BTC,2020-12-18,22819.8456124226,23255.196211525,22377.1142935483,23135.7560798906,10059796574.6925,439783.809137611,0.013748724078471655,0.6418367914901537,0.2824854718029699
BTC,2020-12-19,23135.7560798906,24106.2690159957,22817.2104000944,23861.6771924341,8637396921.2581,368260.376147852,0.030894404221124338,0.6407070662031065,0.26949388284443154
BTC,2020-12-20,23861.6771924341,24251.2931077365,23122.5771092399,23488.7747822642,8503995309.23267,360160.042344104,-0.015751069070082443,0.7336965599074085,0.22504444128270262
BTC,2020-12-21,23488.7747822642,24108.9517434159,22112.0838001609,22743.6464887522,11092137722.2007,479516.981808708,-0.03223680701749965,0.8475523863598411,0.18077039709007114
BTC,2020-12-22,22743.6464887522,23834.6757304304,22403.1118303011,23827.4312815865,9502414420.75207,411440.039506107,0.04655166065684543,0.8514200606152986,0.225762781552725
BTC,2020-12-23,23827.4312815865,24056.7930135939,22723.4617216892,23275.9181453675,12222538648.938,519941.60326024,-0.02341822173799992,0.7187055917165791,0.08998189334728379
BTC,2020-12-24,23275.9181453675,23794.3369861818,22760.3707029009,23739.9969021727,8683983675.74047,373829.327097674,0.019741988600201564,0.5685014613525536,0.04032241520727875
BTC,2020-12-25,23739.9969021727,24748.8834698043,23450.6366103882,24684.0177155461,10053323973.5924,417010.181324808,0.03899471946031581,0.6175048054809604,0.06692072782532632
BTC,2020-12-26,24684.0177155461,26786.4603788884,24519.4521632251,26472.3048620795,11347463619.5912,445871.769188508,0.06994310879862968,0.7507546436484578,0.10940671305674865
BTC,2020-12-27,26472.3048620795,28365.195519188,25846.1951466079,26244.3979774799,17020871465.0714,627955.289938855,-0.008646531070003469,0.7347303498788629,0.1173165999827459
BTC,2020-12-28,26244.3979774799,27420.2373397911,26131.753732517,27055.8675960945,11796176356.0086,437385.984513976,0.030451342565112817,0.6148177829730894,0.18960113144015378
BTC,2020-12-29,27055.8675960945,27391.2362985809,25933.8074183474,27381.8120727193,10580058564.3759,396659.358337367,0.011975101573690711,0.5906313136351763,0.14917179905496458
BTC,2020-12-30,27381.8120727193,28966.778338541,27381.8120727193,28878.7491611544,13468331383.4693,478302.096219895,0.05322700147279235,0.5015502741130223,0.24071364148967
BTC,2020-12-31,28878.7491611544,29271.4325892922,28059.9827349034,28979.3222619658,13240172510.278,459392.424171508,0.003476548721198581,0.5359624339821354,0.22069612651523096
BTC,2021-01-01,28979.3222619658,29645.4282806949,28771.0988347972,29389.3213460805,10241981762.0961,349988.788521624,0.014048838629903729,0.536486355938379,0.19062146546633607
BTC,2021-01-02,29389.3213460805,33220.6985406733,29067.5017562862,32204.4060882031,19730006084.4886,631617.055954242,0.09147188938328933,0.6556695602431101,0.21653200414500362
BTC,2021-01-03,32204.4060882031,34767.4135088688,32071.7239629837,33050.0373376062,20897789098.6615,622528.805394588,0.0259194178012896,0.5814488227055028,0.2593177929235093
BTC,2021-01-04,33050.0373376062,33668.5629708449,28339.0324313045,32074.3115511574,22893139106.8221,727332.110347529,-0.02996724947734033,0.7393976839215715,0.18548449563625558
BTC,2021-01-05,32074.3115511574,34465.9649035393,30116.619418513,34035.598151908,18450909507.4925,572495.282606186,0.05935153480653216,0.7698442429737454,0.24300020982971815
BTC,2021-01-06,34035.598151908,36989.067094986,33467.07628165,36893.4240956537,20006880965.1776,571853.623228938,0.08062634501838811,0.8400293173376537,0.2775284653007086
BTC,2021-01-07,36893.4240956537,40339.4293434303,36445.8547497346,39519.7736643907,24237388138.6157,634779.721331659,0.06876781937211139,0.823164039053272,0.3637231853506393
BTC,2021-01-08,39519.7736643907,41979.9567998877,36788.8599936295,40736.1542479504,24740929547.9184,620239.678327491,0.030314863146849235,0.7946657173268754,0.3860869316529205
BTC,2021-01-09,40736.1542479504,41430.7585212578,38931.8272625004,40308.7304185015,14092484569.6008,348433.32424129,-0.010547927709156428,0.7859612315578599,0.25165265610245546
BTC,2021-01-10,40308.7304185015,41464.0814167823,35258.3473093569,38290.515852761,19679666597.4818,503724.233276845,-0.051365843528829995,0.9934713248629989,0.15856195445782095
BTC,2021-01-11,38290.515852761,38309.3936508163,30374.1349367729,35550.7990714535,35298595143.3174,1043848.34132775,-0.07423960426315011,1.1678437995736985,0.10838853126282144
BTC,2021-01-12,35550.7990714535,36634.9015024343,32631.5327050698,34095.1621488013,20830842191.8418,598455.552967313,-0.04180713163790959,1.1609903833993926,0.0017500499514493395
BTC,2021-01-13,34095.1621488013,37669.7122828392,32481.0830881972,37400.4308787808,18441945307.5004,531253.049816463,0.0925267234216879,1.2131193873538006,0.013742470251949968
BTC,2021-01-14,37400.4308787808,40088.0164034813,36838.2592937138,39185.3108948774,17220674670.3026,445881.771978569,0.046619729323966214,1.1476860821794161,-0.00846317522852269
BTC,2021-01-15,39185.3108948774,39623.9228594337,34525.508043139,36839.6305380535,19726199016.1002,534043.360445674,-0.06172777199019654,1.1856859217788034,-0.0956527139547777
BTC,2021-01-16,36839.6305380535,37911.3430029534,35474.244052439,36081.1602147202,17486098367.0557,475133.742504332,-0.020803331106222962,1.1859910509571614,-0.1048797657452607
BTC,2021-01-17,36081.1602147202,36788.4836140142,33921.0488450006,35826.2364690777,12932882229.4189,364479.810677267,-0.007090364145707737,1.1477609823180297,-0.06435743496272595
BTC,2021-01-18,35826.2364690777,37402.7205186994,34828.5384532289,36637.6966419414,12614825002.4955,348959.431857695,0.022397185995057217,1.0213531945585161,0.03057308411840065
BTC,2021-01-19,36637.6966419414,37809.9205689981,35983.2957290893,35983.2957290893,13635044524.3584,369519.041399632,-0.01802285000802542,0.9691389073400203,0.05537834288769883
BTC,2021-01-20,35983.2957290893,36416.9196113606,33524.2214239808,35538.1364151362,15537073345.1577,443682.202603056,-0.012448438159492906,0.65606934885686,-0.04979339595526355
BTC,2021-01-21,35538.1364151362,35630.0569917815,30132.997137095,30825.698086867,20882318019.0144,642891.028799331,-0.14225768951664602,1.0254784241728365,-0.2133353702472024
BTC,2021-01-22,30825.698086867,33846.0647041644,28866.3167078953,33024.8329479714,18956867466.1729,603777.398815383,0.06891109647512468,1.2268747869778318,-0.103551461683135
BTC,2021-01-23,33024.8329479714,33447.407439197,31471.224028495,32119.9893093566,10034537526.5347,309955.948985348,-0.027781235800966014,1.2297008908550324,-0.10978502026516157
BTC,2021-01-24,32119.9893093566,33029.6396184687,31027.0541622501,32271.9648997127,8313309673.72987,258277.840064153,0.004720337328189755,1.2381929666401548,-0.09920862249744711
BTC,2021-01-25,32271.9648997127,34857.2154617917,32027.6259700778,32288.5370474562,13462492265.8877,402964.298004171,0.0005133834963378851,1.2077744646114787,-0.11870723307170061
BTC,2021-01-26,32288.5370474562,32886.6411509968,30935.8180081608,32537.857545666,13153324379.2786,411690.849647629,0.0076919819175606426,1.222002692314484,-0.095751045411829
BTC,2021-01-27,32537.857545666,32537.857545666,29340.7386842267,30458.0711638745,15055023210.4184,487434.642804009,-0.06605323710014104,1.2769232763530174,-0.1429468667664303
BTC,2021-01-28,30458.0711638745,33793.7358916064,29974.5028327978,33397.9166485297,13544157037.387,424695.951797011,0.0921425003587045,1.0329037234052112,0.08344396790022968
BTC,2021-01-29,33397.9166485297,38474.2797622395,31992.6448405927,34284.6741806098,32274270684.7148,913432.697233257,0.026204915182958994,0.9292051183756765,0.03814829993608759
BTC,2021-01-30,34284.6741806098,34869.8306008331,32907.400456174,34277.8128595616,13772180955.7113,405294.070591742,-0.0002001479633341261,0.8898960987883949,0.06718008307606826
BTC,2021-01-31,34277.8128595616,34304.3478488491,32237.1790520637,33112.7065946175,10296440325.4674,308548.845568957,-0.0345811957125343,0.945673914427645,0.026051766526068665
BTC,2021-02-01,33112.7065946175,34644.7728980418,32356.0934789892,33512.6416833693,12787184184.6965,379524.99485043,0.012005637578148536,0.9469775436781666,0.03791143073822045
BTC,2021-02-02,33512.6416833693,35930.0274166283,33444.4503742032,35472.6097236885,12870314016.3618,370570.128947088,0.056838110268898866,1.018291545962733,0.09019500358631971
BTC,2021-02-03,35472.6097236885,37613.7489972289,35394.3128182065,37613.7489972289,14361068743.2618,393340.869690404,0.058608806777860976,0.8113531307511487,0.23493535735912108
BTC,2021-02-04,37613.7489972289,38625.2120118005,36205.9121113482,36967.84118732,16641421386.1685,444312.668915718,-0.017321270767952465,0.6763169618208134,0.10689063561536427
BTC,2021-02-05,36967.84118732,38298.8815395665,36669.3829829002,38248.0427781026,12208565528.3314,324539.178250833,0.03404401215469779,0.68685155230585,0.1156017577012396
BTC,2021-02-06,38248.0427781026,40892.1684844008,38238.3275379618,39220.9573682299,16717052626.1174,421224.653227513,0.025118840911591372,0.6755989576689289,0.14420828215967818
BTC,2021-02-07,39220.9573682299,39663.525870562,37429.7047641466,38861.9901427614,14244644318.6813,368783.554587084,-0.009194574893441724,0.5690225364807859,0.17362771393258614
BTC,2021-02-08,38861.9901427614,46480.443614968,38073.9609439891,46342.7016672751,25272345611.3106,596987.426502955,0.17604716250023988,1.2288485750662284,0.3828423943753958
BTC,2021-02-09,46342.7016672751,48088.6204232708,45084.4156981653,46479.4103456098,24428177020.48,523849.617401039,0.002945607985368693,1.261924545005414,0.31029012828934865
BTC,2021-02-10,46479.4103456098,47255.1699638781,43837.7838614793,44846.072359375,18136256896.5934,397082.083021574,-0.03577341440925184,1.3517608836793404,0.19227871602692215
BTC,2021-02-11,44846.072359375,48553.4662166205,44082.5505981225,47992.8833260871,18369135605.4145,393842.16380261,0.06781672401790861,1.3287395524721624,0.2982333234689587
BTC,2021-02-12,47992.8833260871,48768.7170969498,46358.8161685703,47396.7466850019,16403661683.86,345003.121520202,-0.01249914486783414,1.377267056868926,0.2391940408552624
BTC,2021-02-13,47396.7466850019,48096.1939907578,46366.879138697,47160.7296052015,11922437949.1321,252545.83749271,-0.004992044610299484,1.401555403955136,0.20243698190302317
BTC,2021-02-14,47160.7296052015,49591.5863314275,47069.442897227,48654.4957152627,13957156842.7154,287107.090079369,0.031182667322744165,1.3692414409049536,0.25198157728227644
BTC,2021-02-15,48654.4957152627,48944.7449997048,46117.7901907545,47935.5077863674,15631712327.613,327902.554049077,-0.014887694019948147,0.6571822853317483,0.034370161034807944
BTC,2021-02-16,47935.5077863674,50314.9682803228,47080.5028330153,49166.6672162532,18764010257.0206,383563.12797041,0.025359378589293963,0.673017027794962,0.05781607061409755
BTC,2021-02-17,49166.6672162532,52586.3133108974,49008.6769237125,52126.9911934531,19117030455.6252,375345.247027186,0.05846698145357099,0.6432770359395983,0.16235354516070633
BTC,2021-02-18,52126.9911934531,52536.8821339679,50980.9234275043,51632.4308224497,14355576344.1552,276728.297759013,-0.00953290037092576,0.538351240262971,0.07583514979989281
BTC,2021-02-19,51632.4308224497,56223.6108023938,50884.2289022521,55971.8711359096,18684567048.9417,349869.394383423,0.08069928402275632,0.6946898600312025,0.18092221619972904
BTC,2021-02-20,55971.8711359096,57554.0170864587,54453.1622434248,56052.4900636912,20341784407.2771,361112.065573421,0.0014393108933792465,0.6798937606884119,0.18854162208527403
BTC,2021-02-21,56052.4900636912,58376.9267883976,55699.9180933057,57550.822756313,14730781599.5956,257730.696288271,0.026379857150936922,0.6779791817767503,0.18284696840994186
BTC,2021-02-22,57550.822756313,57607.4404073291,48579.3750786868,54186.9244533631,31253708116.8304,578640.533688592,-0.06022879834638339,0.8839209011891647,0.13041306863497049
BTC,2021-02-23,54186.9244533631,54197.3618285006,45100.6047563731,48960.8077850202,37598068570.7296,774001.575105462,-0.10141949614811784,1.224073648332844,-0.004186971435902853
BTC,2021-02-24,48960.8077850202,51394.2404577315,47121.8674423791,49771.3128687891,22318142957.507,447495.095416675,0.016418634295422608,1.135064560063182,-0.045191143220248975
BTC,2021-02-25,49771.3128687891,51950.4010053895,46871.58098655,47054.5546276911,19684509075.3341,394602.218494585,-0.056131105905066196,1.1908763078813627,-0.08866280595040565
BTC,2021-02-26,47054.5546276911,48442.7637251772,44325.7211892138,46387.7972375531,26562342874.3259,570570.534435188,-0.014271231261219635,0.8959749468850551,-0.17123018587469896
BTC,2021-02-27,46387.7972375531,48332.7879836541,45178.0012241084,46238.1915529868,16955684701.1963,359825.332063037,-0.0032303204881048014,0.8876074533240704,-0.17509121360268975
BTC,2021-02-28,46238.1915529868,46696.0561195847,43207.2951109616,45234.823649694,20476883308.8413,457688.162970277,-0.021938888652602642,0.7699687302902718,-0.21400213788026168
BTC,2021-03-01,45234.823649694,49838.1899673114,45135.3257770988,49682.0926085921,22190442480.1315,464300.4127396,0.09377733355573437,1.1600037503965859,-0.08313503470100347
BTC,2021-03-02,49682.0926085921,50249.928083854,47171.4393066743,48488.175814668,17796445776.8505,365444.005395828,-0.02432458790492452,0.9058297011918891,-0.009653271498858085
BTC,2021-03-03,48488.175814668,52541.7553390278,48247.3288235315,50432.829991698,21018432337.4871,414548.268223871,0.03932238115568779,0.9473619673825304,0.013291132678232565
BTC,2021-03-04,50432.829991698,51697.444166673,47599.6567515467,48410.6719303495,20165791508.2019,408478.658109821,-0.04092206789396851,0.8956555872982398,0.028820107073340262
BTC,2021-03-05,48410.6719303495,49441.9765936107,46435.605479955,48837.3235160746,19348196881.1591,405201.224134647,0.008774562831726184,0.882324418179904,0.05280540194606376
BTC,2021-03-06,48837.3235160746,49202.186381323,47182.8350144195,48897.1720627471,12763900618.1589,264008.65384124,0.0012247171031842573,0.8796566255967737,0.05750615282419158
BTC,2021-03-07,48897.1720627471,51433.5091884619,48897.1720627471,50982.1719175322,14686500072.9472,291946.652351938,0.041756437585057,0.8680010068716618,0.12705583451251234
BTC,2021-03-08,50982.1719175322,52349.5841307868,49393.1898420848,52315.43770626,17798657410.9852,350638.507953923,0.02581550217698196,0.6001124115995122,0.053003908639961184
BTC,2021-03-09,52315.43770626,54904.392152084,51976.8888159609,54904.392152084,20592846264.5957,381708.317542242,0.04830184454271405,0.595848509899272,0.13232538097411894
BTC,2021-03-10,54904.392152084,57332.7393667066,53218.0906243698,55927.3988501558,26037597802.9466,468887.917536023,0.01846105242795828,0.5683157256955558,0.10894825571680755
BTC,2021-03-11,55927.3988501558,58109.9461979755,54422.5190654341,57799.6067876217,24721493486.3483,439037.35406695,0.03292757215927512,0.32700786851095054,0.19394349392176302
BTC,2021-03-12,57799.6067876217,58008.641312525,55231.3889525398,57272.1469578519,22299089225.5871,392859.315315899,-0.009167558618944891,0.39980585298946325,0.17271264751028004
BTC,2021-03-13,57272.1469578519,61700.3554114498,56171.3002839357,61186.2710771734,25120510859.693,424641.604427835,0.06610842149453122,0.4575562043155016,0.2513253526943513
BTC,2021-03-14,61186.2710771734,61624.6437323189,59106.5350517659,59106.5350517659,17441823177.0705,288768.405984141,-0.03458134107748415,0.6502861941934173,0.15935694437215275
BTC,2021-03-15,59106.5350517659,60570.7265545277,55131.9401044215,55681.452032207,28382910421.8065,495812.80745413,-0.05969440062019808,0.8690943727356215,0.06434074669978762
BTC,2021-03-16,55681.452032207,56945.8509968625,53402.7264931665,56945.8509968625,22080386781.7881,399812.89405272,0.022453739953228462,0.816256654627627,0.03718206804154578
BTC,2021-03-17,56945.8509968625,58977.7071491044,54405.737325125,58965.649206165,21926041439.924,389081.520754579,0.03485422370301621,0.8406581760379258,0.054324900111115015
BTC,2021-03-18,58965.649206165,60076.8199758214,57151.7643440888,57701.0470269185,22488037862.3576,383779.219012692,-0.021679738110485867,0.8328483014621919,-0.0017051977717659206
BTC,2021-03-19,57701.0470269185,59469.3861774722,56430.0793351006,58143.0243762907,19491759383.0244,333994.925307476,0.007630593237314444,0.8307296280923966,0.01520595026897964
BTC,2021-03-20,58143.0243762907,59915.3033648615,57932.9645966478,58145.9797424363,18062122972.4797,306656.58210432,5.082795520746239e-05,0.6353392268414019,-0.04968910968446538
BTC,2021-03-21,58145.9797424363,58594.368837867,55799.7312565356,57377.0672783386,19350421322.3634,338208.166514615,-0.013312041862435954,0.5971576721478901,-0.029260178623440214
BTC,2021-03-22,57377.0672783386,58433.9548703843,53944.3667149806,54220.3842698476,21271856527.532,375696.830035819,-0.056587767446840576,0.5797767904435965,-0.026239756849629203
BTC,2021-03-23,54220.3842698476,55871.3989605932,53109.2796916533,54453.6175122283,19939380205.0154,364740.729626686,0.004292353215165881,0.543444228037123,-0.0437649704237717
BTC,2021-03-24,54453.6175122283,57178.7655638431,52035.6803859495,52499.5758066772,23453899028.995,426901.098415571,-0.036544194802821596,0.4503717086094879,-0.1096583093129373
BTC,2021-03-25,52499.5758066772,53260.4927481637,50587.8340513382,51454.671432264,22226037883.31,427311.761964777,-0.020103835960086285,0.4494316835962059,-0.10825411177964361
BTC,2021-03-26,51454.671432264,55120.7676416274,51397.2416253727,55120.7676416274,18482323786.337,346993.901926309,0.06882529961128758,0.7588998672192631,-0.05197969605268249
BTC,2021-03-27,55120.7676416274,56577.525626263,54076.9169163161,55913.0722694946,15667161862.096,283090.40330188,0.014271650453713286,0.7744389888789039,-0.03840175164014081
BTC,2021-03-28,55913.0722694946,56529.0752969074,54796.268482372,55808.4100699265,17046625833.783,305063.74459508,-0.0018736276675601522,0.7719048450297429,-0.027339445580278343
BTC,2021-03-29,55808.4100699265,58356.7546835347,54986.0727656308,57649.1086073897,23045660717.9606,403735.034207084,0.03245020832190213,0.6626456266045264,0.063236813676528
BTC,2021-03-30,57649.1086073897,59444.1338644964,57092.2738080018,58825.644162985,20208454999.5593,345663.762834714,0.020203100599075572,0.6660716012505935,0.08028900283392382
BTC,2021-03-31,58825.644162985,59829.8631218757,57219.3190964056,58888.9067709399,22304597519.7031,379501.653938068,0.0010748478169196193,0.5474350042291873,0.12170252551735983
BTC,2021-04-01,58888.9067709399,59525.7259537168,58152.5217268948,58854.2642032084,17825118296.0517,302131.296771206,-0.0005884429380407144,0.48254931791891675,0.14380798798191496
BTC,2021-04-02,58854.2642032084,60195.9553932518,58634.7689496951,58999.4290857968,17153414575.6448,288576.837703047,0.0024634774176517608,0.24852956673907284,0.07036660790696647
BTC,2021-04-03,58999.4290857968,59716.476991903,57043.6541123227,57099.8154644628,17120447352.9108,291287.949283379,-0.032726882485988554,0.388438670629632,0.021224789602836136
BTC,2021-04-04,57099.8154644628,58469.0933018178,56525.4727862632,58224.8904074257,14866196622.1079,257827.656154121,0.01951204868223226,0.4025545714060256,0.043299573208973596
BTC,2021-04-05,58224.8904074257,59190.7351495084,56883.2535461917,59081.6543883045,16815488811.1754,288818.041835732,0.01460752623812123,0.3483549904469955,0.024849400372708885
BTC,2021-04-06,59081.6543883045,59467.8988039995,57489.1390078525,58006.9873031986,16878906326.4852,288846.076853439,-0.018356985746142692,0.34720279556451666,-0.013916666301489133
BTC,2021-04-07,58006.9873031986,58594.6801051307,55528.431077528,55950.2343528557,20828880468.6733,365844.436327515,-0.036100850673787696,0.42272440900621666,-0.04990196930492785
BTC,2021-04-08,55950.2343528557,58133.0420879453,55817.6582567217,58087.9902046332,14517850885.8195,253829.207725594,0.037496310086731245,0.5343080298647069,-0.013019855212690334
BTC,2021-04-09,58087.9902046332,58939.7667902206,57718.0367140035,58108.4005289102,13489262233.6729,231713.496959026,0.00035130737466214774,0.5334824364209744,-0.015102325068109934
BTC,2021-04-10,58108.4005289102,61137.1292426075,57909.7510840292,59760.626188806,20474199496.1923,341273.775138242,0.0280367783405274,0.5012497036988881,0.04659928762815713
BTC,2021-04-11,59760.626188806,60617.3399101053,59218.4150649729,59949.711112079,13005718225.0667,217536.498011686,0.0031590434842122175,0.48920290908457503,0.02962342552444408
BTC,2021-04-12,59949.711112079,61208.7773777239,59558.7846502648,59871.8486265718,15392521089.6797,255846.893090649,-0.0012996408432106052,0.48198960347409825,0.01337461258403283
BTC,2021-04-13,59871.8486265718,63679.1823261899,59871.6267126002,63551.3265337792,22113479197.3905,355061.132183449,0.05964144947289254,0.5977645735562033,0.0955805410406978
BTC,2021-04-14,63551.3265337792,64815.8892139444,61418.5382707329,63006.7042038547,23738828526.8511,374235.328315176,-0.008606734613272219,0.48203177281008,0.12612046996079895
BTC,2021-04-15,63006.7042038547,63758.6818303696,62113.1326114746,63270.3252107559,15991578514.2706,254084.281394469,0.004175286528341366,0.45500203659696276,0.08921525754060866
BTC,2021-04-16,63270.3252107559,63558.0505445894,60134.4425551917,61455.0102855569,21515217041.0839,349355.451142245,-0.029111056158080226,0.5429462022081365,0.057592529241648815
BTC,2021-04-17,61455.0102855569,62516.1684747389,59758.5527106013,60114.8085597083,14724676029.9152,240217.548264322,-0.022049157180193426,0.5509011345692855,0.005926684398910087
BTC,2021-04-18,60114.8085597083,60410.1170045273,53034.836089777,56338.254982297,31101154119.9186,557126.961821839,-0.06488242086564817,0.7250733516951421,-0.060241426735655135
BTC,2021-04-19,56338.254982297,57610.056531079,54392.7443799149,55694.5729736653,20399004534.9914,362332.371409162,-0.011491079949899398,0.7223245716662234,-0.06977028016891029
BTC,2021-04-20,55694.5729736653,57065.7079609102,53539.3598550492,56501.9014545726,20248036789.054,364014.163086288,0.014391582610861296,0.4932405923164618,-0.11092490847472158
BTC,2021-04-21,56501.9014545726,56780.9426762667,53704.6808635428,53837.9146022618,19710614414.7936,355801.871535673,-0.048296340304815034,0.5346763875685666,-0.14552085714446816
BTC,2021-04-22,53837.9146022618,55553.2263181853,50692.5204182727,51787.8024694745,24606316790.1195,459463.234996081,-0.03882330336960992,0.49285901958232137,-0.1814835422930524
BTC,2021-04-23,51787.8024694745,52148.9232024444,47814.0159668315,51244.5496827701,28089953366.206,564362.133397398,-0.010545383264978305,0.5096551591162436,-0.16614529157741353
BTC,2021-04-24,51244.5496827701,51290.1111022523,48943.0478691979,50226.403367277,15451730535.1066,308430.498849933,-0.020068412790997296,0.510778434651378,-0.16449200171052292
BTC,2021-04-25,50226.403367277,50692.1241734449,47298.483602,49216.1696621573,14461360408.5303,292180.637396129,-0.02031863074494527,0.38969150955147974,-0.1264165054877482
BTC,2021-04-26,49216.1696621573,54431.4527448258,49030.5823081929,54140.7406779935,21018880870.135,396884.854064985,0.09536474370900083,0.9213323205703975,-0.027899168854504386
BTC,2021-04-27,54140.7406779935,55553.3035014124,53471.3271899389,55177.247113725,14889400442.0092,272156.390321393,0.01896371345766672,0.9274683583698856,-0.023444420572511504
BTC,2021-04-28,55177.247113725,56427.2635537099,54044.4480875019,54971.4634065037,14734792859.8717,268259.229643914,-0.0037364749104320375,0.8486866415813666,0.021054842347000502
BTC,2021-04-29,54971.4634065037,55243.1011955142,52569.2201304438,53713.1532098934,15017159093.4888,278537.35115081,-0.02315629317628556,0.80832588104524,0.037177687575250085
BTC,2021-04-30,53713.1532098934,58028.6536065282,53180.8848866748,57853.0663649613,16844784461.6738,302814.485158161,0.07424854742544848,0.9304340391661576,0.1289603816035323
BTC,2021-05-01,57853.0663649613,58567.1507104498,57187.2285461014,57935.8578477097,14546311239.1451,251465.367696464,0.0014300417318934872,0.8899386915759131,0.1534940581760924
BTC,2021-05-02,57935.8578477097,57998.3835370488,56259.5881671727,56755.4721430315,11429041981.8543,200759.438626277,-0.0205844222705407,0.890680243472552,0.15318750997136665
BTC,2021-05-03,56755.4721430315,59085.4566105845,56699.2329742687,57311.6130844576,16419126898.0771,282799.422846403,0.00975119767584897,0.6278880166880492,0.05856721512775609
BTC,2021-05-04,57311.6130844576,57311.6130844576,53242.3331847262,53309.5597279595,20518193723.654,371056.506611636,-0.07238760272997644,0.8420085936780023,-0.03384886857287461
BTC,2021-05-05,53309.5597279595,58003.7529577271,53069.681974568,57578.4590640068,19419276431.1499,345995.064351324,0.07703285108607708,1.0299346625374057,0.047424527126462834
BTC,2021-05-06,57578.4590640068,58525.8578308186,55559.9849507942,56620.7023957848,18501407342.5618,323900.073935983,-0.016773838129916636,1.0196900859064266,0.0541310463478033
BTC,2021-05-07,56620.7023957848,58761.5098437782,55570.1815531023,57573.9377388494,17520678635.7863,306725.180961112,0.016695310452069647,0.8633118579995185,-0.004824785333780501
BTC,2021-05-08,57573.9377388494,59626.8437668627,57213.6287558842,59074.0801397817,19264631917.5334,328067.917670174,0.02572225639945116,0.884503305597071,0.019646249047764686
BTC,2021-05-09,59074.0801397817,59401.6076076276,56552.3826832081,58481.3083155406,16974098885.6292,292264.110115142,-0.010085064686259491,0.870774767686246,0.030408277957053365
